8775,0.0240988731384,0.0224680900574
26020,0.0742318630219,0.0837140083313
23831,0.0675749778748,0.0761690139771
7209,0.0195128917694,0.0180461406708
4677,0.0125541687012,0.0108690261841
7332,0.0199420452118,0.0188000202179
57595,0.167321920395,0.212197065353
36884,0.106247901917,0.12593793869
27698,0.0792059898376,0.0832359790802
61629,0.18027806282,0.244177103043
73739,0.219745159149,0.28951382637
66258,0.193167209625,0.268392801285
56000,0.163620233536,0.183184862137
89960,0.27531504631,0.363565921783
48971,0.141993045807,0.159581184387
51155,0.150698900223,0.161289930344
65691,0.193755149841,0.233731031418
14119,0.0391960144043,0.0402948856354
25555,0.0725419521332,0.0872709751129
76558,0.227080821991,0.29473900795
63972,0.186679124832,0.242548942566
99054,0.2931599617,0.389190912247
6210,0.0167329311371,0.0154650211334
22122,0.0627629756927,0.0636069774628
55420,0.161538124084,0.18138384819
45434,0.131505012512,0.146904945374
89914,0.265352964401,0.352543830872
86999,0.258942842484,0.323021173477
39280,0.113456010818,0.123023033142
88794,0.262854814529,0.340425014496
48309,0.140275001526,0.155402183533
85450,0.252590179443,0.423717975616
50165,0.145395040512,0.177539825439
85025,0.250455856323,0.359764099121
45545,0.132082939148,0.147090911865
67181,0.196470975876,0.252817153931
22346,0.0635328292847,0.0699691772461
21872,0.0623309612274,0.0650420188904
12106,0.0334191322327,0.0323579311371
4568,0.0122349262238,0.0105180740356
3369,0.00914597511292,0.00732398033142
90896,0.268956184387,0.37425994873
64836,0.188815116882,0.224814891815
73812,0.216372966766,0.293905973434
25070,0.0710880756378,0.0802199840546
19974,0.056389093399,0.0555567741394
50277,0.146656036377,0.173801898956
77471,0.228765010834,0.323415994644
71603,0.210958003998,0.258817195892
38043,0.110126972198,0.115923881531
54476,0.158432006836,0.181392908096
72862,0.214128017426,0.274441957474
43367,0.125440835953,0.1363260746
26187,0.0751190185547,0.0811011791229
9641,0.0265309810638,0.0252890586853
80959,0.239380121231,0.296394824982
72187,0.211543798447,0.280308008194
82558,0.242783784866,0.331072092056
40209,0.115901947021,0.136430025101
64003,0.186521053314,0.243768215179
24061,0.0683000087738,0.0744709968567
35956,0.103605985641,0.117655992508
48431,0.140247106552,0.163020849228
56309,0.164345026016,0.201740980148
15426,0.0429780483246,0.0402090549469
49807,0.144783973694,0.172898054123
3895,0.0104959011078,0.00891494750977
89118,0.263808012009,0.338718891144
13684,0.0383400917053,0.0382721424103
88737,0.263193130493,0.33894109726
55278,0.161777973175,0.208096981049
69559,0.203688144684,0.274574041367
8692,0.023805141449,0.0220148563385
29734,0.0855858325958,0.0909519195557
24379,0.0696339607239,0.0759861469269
96551,0.285690784454,0.372230052948
49982,0.144381999969,0.167496204376
18353,0.0514731407166,0.0601890087128
63333,0.184731006622,0.221752166748
27388,0.0783250331879,0.0874800682068
77897,0.229422092438,0.287817001343
40494,0.1175968647,0.132302045822
17428,0.0486891269684,0.0509438514709
35213,0.101898908615,0.106479167938
8284,0.0226211547852,0.022323846817
3070,0.00815391540527,0.00744390487671
4896,0.0131320953369,0.012256860733
75018,0.221184015274,0.285367965698
43733,0.126923084259,0.167756080627
56994,0.166406154633,0.21431183815
37851,0.109798908234,0.117042064667
12670,0.0350649356842,0.0369050502777
51443,0.149832010269,0.169876098633
99473,0.295971870422,0.362418889999
52268,0.152784109116,0.167284965515
55908,0.163494110107,0.218045949936
4123,0.0109179019928,0.00963401794434
30654,0.087718963623,0.0930290222168
36534,0.105288028717,0.11480307579
5552,0.0149540901184,0.0147309303284
